PLOT,SUBP,TREE,INVYR,LAT,LON,ELEV,SPCD,COMMON_NAME,GENUS,SPECIES,DIA,HT,ACTUALHT,MORTCFAL,TPAMORT_UNADJ,GROWCFAL,TPAGROW_UNADJ,CDIEBKCD,TRANSCD,DRYBIO_STUMP,DRYBIO_BOLE,DRYBIO_TOP,DRYBIO_BG,CARBON_AG,CARBON_BG,P3PANEL,CN,PLT_CN
1129,1,1,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,10.2,66,66,,,,,0,20,20.894415,346.255967,60.758191,98.122302,213.954287,49.061151,5,5.59493E+13,5.59492E+13
1129,1,2,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,11,64,64,,,,,5,25,23.566141,406.928598,70.406363,114.552869,250.450551,57.276435,5,5.59493E+13,5.59492E+13
1129,1,3,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,6.9,30,30,,,,,5,40,8.627827,114.789133,22.141401,33.979989,72.779181,16.989995,5,5.59493E+13,5.59492E+13
1129,1,4,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,12,67,67,,,,,5,25,28.006881,506.864954,86.416489,141.682737,310.644162,70.841369,5,5.59493E+13,5.59492E+13
1129,2,1,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,2.8,32,32,,,,,,,,,,6.072238,14.119709,3.036119,5,5.59493E+13,5.59492E+13
1129,2,2,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,3.9,36,36,,,,,,,,,,13.170183,31.896022,6.585092,5,5.59493E+13,5.59492E+13
1129,2,3,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,3.1,36,36,,,,,,,,,,7.693557,18.145362,3.846779,5,5.59493E+13,5.59492E+13
1129,2,4,2003,44.577888,-72.060681,1079,531,American beech,Fagus,grandifolia,8.9,67,9,,,,,,,7.343657,104.750176,33.638982,28.471916,72.866408,14.235958,5,5.59493E+13,5.59492E+13
1129,2,5,2003,44.577888,-72.060681,1079,375,paper birch,Betula,papyrifera,7.7,68,68,,,,,5,30,15.481472,222.764637,81.707641,62.920516,159.976875,31.460258,5,5.59493E+13,5.59492E+13
1129,2,6,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,5,52,52,,,,,5,15,6.043013,58.62048,30.857543,19.292114,47.760518,9.646057,5,5.59493E+13,5.59492E+13
1129,2,7,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,7,64,64,,,,,5,10,16.550605,206.596911,80.653832,60.036633,151.900674,30.018317,5,5.59493E+13,5.59492E+13
1129,2,8,2003,44.577888,-72.060681,1079,12,balsam fir,Abies,balsamea,6.1,52,52,,,,,,,4.679232,66.688138,14.070763,20.093292,42.719067,10.046646,5,5.59493E+13,5.59492E+13
1129,3,1,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,2.4,18,18,,,,,,,,,,2.266723,4.323697,1.133362,5,5.59493E+13,5.59492E+13
1129,3,2,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,6.3,33,33,,,,,0,30,7.026442,88.654136,17.581119,26.582681,56.630849,13.291341,5,5.59493E+13,5.59492E+13
1129,3,3,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,12.4,64,64,,,,,0,20,30.020007,552.938216,93.788008,154.175132,338.373116,77.087566,5,5.59493E+13,5.59492E+13
1129,3,4,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,10.1,70,70,,,,,0,20,20.064645,330.716646,58.143596,93.803479,204.462444,46.90174,5,5.59493E+13,5.59492E+13
1129,3,5,2003,44.577888,-72.060681,1079,12,balsam fir,Abies,balsamea,10.8,76,76,,,,,0,15,18.249423,359.187981,65.112364,101.272192,221.274884,50.636096,5,5.59493E+13,5.59492E+13
1129,3,6,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,5.2,39,39,,,,,5,60,4.603329,51.778503,10.96931,16.018212,33.675571,8.009106,5,5.59493E+13,5.59492E+13
1129,3,7,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,7.7,45,45,,,,,5,30,11.246007,159.336315,29.811732,46.51061,100.197027,23.255305,5,5.59493E+13,5.59492E+13
1129,3,8,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,8,46,46,,,,,5,25,10.101235,146.251189,27.094687,42.497982,91.723556,21.248991,5,5.59493E+13,5.59492E+13
1129,3,9,2003,44.577888,-72.060681,1079,541,white ash,Fraxinus,americana,5.9,62,62,,,,,0,25,15.433074,125.319069,52.599289,38.597187,96.675716,19.298594,5,5.59493E+13,5.59492E+13
1129,3,10,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,7.2,54,54,,,,,0,25,17.204438,219.017602,83.53796,63.095952,159.88,31.547976,5,5.59493E+13,5.59492E+13
1129,3,11,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,8.3,42,42,,,,,0,25,13.462571,199.005384,36.531996,57.584761,124.499976,28.792381,5,5.59493E+13,5.59492E+13
1129,3,12,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,6.1,42,42,,,,,0,25,6.961484,86.179984,17.268826,25.966231,55.205147,12.983116,5,5.59493E+13,5.59492E+13
1129,3,13,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,8.8,30,30,,,,,40,35,11.828459,180.670683,32.710125,51.947347,112.604634,25.973674,5,5.59493E+13,5.59492E+13
1129,3,14,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,6.6,50,50,,,,,0,15,13.343964,159.767863,65.533727,47.315095,119.322777,23.657548,5,5.59493E+13,5.59492E+13
1129,4,1,2003,44.577888,-72.060681,1079,318,sugar maple,Acer,saccharum,8.3,45,45,,,,,0,20,23.394517,327.876782,111.684576,90.722888,231.477938,45.361444,5,5.59493E+13,5.59492E+13
1129,4,2,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,7.5,24,24,,,,,20,25,8.709575,121.563503,22.904659,35.599192,76.588869,17.799596,5,5.59493E+13,5.59492E+13
1129,4,3,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,12.1,34,34,,,,,15,35,25.357563,460.967845,78.487566,128.770634,282.406487,64.385317,5,5.59493E+13,5.59492E+13
1129,4,4,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,6.8,28,28,,,,,5,30,6.797904,89.681321,17.372919,26.600249,56.926072,13.300125,5,5.59493E+13,5.59492E+13
1129,4,5,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,5.8,20,20,,,,,50,50,4.864077,58.437906,11.908362,17.746917,37.605173,8.873459,5,5.59493E+13,5.59492E+13
1129,4,6,2003,44.577888,-72.060681,1079,261,eastern hemlock,Tsuga,canadensis,7.6,40,40,,,,,20,40,9.431966,132.644209,24.903762,38.780749,83.489969,19.390375,5,5.59493E+13,5.59492E+13
1129,4,7,2003,44.577888,-72.060681,1079,97,red spruce,Picea,rubens,7.6,55,55,,,,,20,25,10.083804,143.899492,27.16542,42.071419,90.574358,21.03571,5,5.59493E+13,5.59492E+13
1490,2,1,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,6.2,46,46,,,,,20,20,6.222651,87.390005,39.243843,26.438535,66.42825,13.219268,5,5.59528E+13,5.59527E+13
1490,3,1,2003,44.971285,-73.103063,150,762,black cherry,Prunus,serotina,3.4,35,35,,,,,,,,,,6.269033,14.956594,3.134517,5,5.59528E+13,5.59527E+13
1490,3,2,2003,44.971285,-73.103063,150,762,black cherry,Prunus,serotina,6.6,54,54,,,,,5,30,13.172746,128.864626,50.447961,38.163132,96.242667,19.081566,5,5.59528E+13,5.59527E+13
1490,3,3,2003,44.971285,-73.103063,150,762,black cherry,Prunus,serotina,5.7,50,50,,,,,0,25,8.281238,72.18636,32.102834,22.52251,56.285216,11.261255,5,5.59528E+13,5.59527E+13
1490,3,4,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,8,60,60,,,,,15,25,12.264567,203.398576,73.901819,56.840505,144.782481,28.420253,5,5.59528E+13,5.59527E+13
1490,3,5,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,6,48,20,,,,,,,5.070526,69.613365,32.176511,21.308768,53.430201,10.654384,5,5.59528E+13,5.59527E+13
1490,3,6,2003,44.971285,-73.103063,150,762,black cherry,Prunus,serotina,5.9,42,42,,,,,0,15,9.069435,81.278373,35.054415,25.033035,62.701112,12.516518,5,5.59528E+13,5.59527E+13
1490,3,7,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,10.6,60,44,,,,,,,1.841643,36.069958,10.64479,9.423111,24.278196,4.711556,5,5.59528E+13,5.59527E+13
1490,3,8,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,6.3,45,32,,,,,,,0.834599,11.850023,5.247706,3.565082,8.966164,1.782541,5,5.59528E+13,5.59527E+13
1490,3,9,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,12.1,75,75,,,,,5,30,29.372413,618.971055,167.218183,157.588333,407.780826,78.794167,5,5.59528E+13,5.59527E+13
1490,3,10,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,8.2,70,70,,,,,5,35,12.692828,213.736912,76.170733,59.331545,151.300237,29.665773,5,5.59528E+13,5.59527E+13
1490,3,11,2003,44.971285,-73.103063,150,746,quaking aspen,Populus,tremuloides,6.9,80,48,,,,,,,7.84591,118.393751,48.51213,34.561085,87.375896,17.280543,5,5.59528E+13,5.59527E+13
1490,4,1,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,2.1,32,32,,,,,,,,,,2.729813,6.03155,1.364907,5,5.59527E+13,5.59527E+13
1490,4,2,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,2.3,34,34,,,,,,,,,,3.340391,7.516111,1.670196,5,5.59527E+13,5.59527E+13
1490,4,3,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,1.2,25,25,,,,,,,,,,0.814991,1.494853,0.407496,5,5.59527E+13,5.59527E+13
1490,4,4,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,1.2,18,18,,,,,,,,,,0.814991,1.494853,0.407496,5,5.59527E+13,5.59527E+13
1490,4,5,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,1.2,18,18,,,,,,,,,,0.814991,1.494853,0.407496,5,5.59527E+13,5.59527E+13
1490,4,6,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,1,18,18,,,,,,,,,,0.558643,0.911043,0.279322,5,5.59527E+13,5.59527E+13
1490,4,7,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,1.2,20,20,,,,,,,,,,0.814991,1.494853,0.407496,5,5.59527E+13,5.59527E+13
1490,4,8,2003,44.971285,-73.103063,150,500,hawthorn spp.,Crataegus,spp.,1.4,16,16,,,,,,,,,,0.839954,1.651455,0.419977,5,5.59527E+13,5.59527E+13
1490,4,9,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,2,36,36,,,,,,,,,,2.450982,5.35788,1.225491,5,5.59527E+13,5.59527E+13
1490,4,10,2003,44.971285,-73.103063,150,762,black cherry,Prunus,serotina,1.3,20,20,,,,,,,,,,0.670717,1.278622,0.335359,5,5.59528E+13,5.59527E+13
1490,4,11,2003,44.971285,-73.103063,150,379,gray birch,Betula,populifolia,5,48,48,,,,,5,30,3.61394,41.319299,22.395829,13.598262,33.664534,6.799131,5,5.59528E+13,5.59527E+13
1490,4,12,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,11.2,71,71,,,,,5,20,34.575008,598.937751,165.3284,154.737216,399.42058,77.368608,5,5.59528E+13,5.59527E+13
1490,4,13,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,14.5,90,90,,,,,0,15,58.181936,1150.78742,269.646416,284.270321,739.307886,142.135161,5,5.59528E+13,5.59527E+13
1490,4,14,2003,44.971285,-73.103063,150,316,red maple,Acer,rubrum,9.1,38,38,,,,,0,25,16.834352,260.060577,83.286089,70.304021,180.090509,35.152011,5,5.59528E+13,5.59527E+13
495,1,1,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,5.5,55,55,,,,,30,25,6.730452,70.375008,33.902933,22.264168,55.504197,11.132084,5,5.59534E+13,5.59533E+13
495,1,2,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.9,60,60,,,,,0,20,11.132283,145.584672,58.169235,42.498563,107.443095,21.249282,5,5.59534E+13,5.59533E+13
495,1,3,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,8.4,67,67,,,,,0,20,18.746843,276.476738,94.138488,76.260196,194.681035,38.130098,5,5.59534E+13,5.59533E+13
495,1,4,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.8,68,68,,,,,0,15,10.881116,140.982152,57.03312,41.34719,104.448194,20.673595,5,5.59534E+13,5.59533E+13
495,1,5,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,5.3,40,40,,,,,5,25,6.023134,61.19199,30.500847,19.649756,48.857986,9.824878,5,5.59534E+13,5.59533E+13
495,1,6,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,8.2,68,68,,,,,5,20,17.700417,257.35424,89.297547,71.439344,182.176102,35.719672,5,5.59534E+13,5.59533E+13
495,1,7,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.7,50,50,,,,,0,15,10.942629,140.438613,57.536965,41.385805,104.459104,20.692903,5,5.59534E+13,5.59533E+13
495,1,8,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,6.2,50,50,,,,,0,15,11.871897,135.841887,58.802709,41.096924,103.258247,20.548462,5,5.59534E+13,5.59533E+13
495,1,9,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,5.6,46,46,,,,,0,25,8.609215,91.274363,43.255688,28.672831,71.569633,14.336416,5,5.59534E+13,5.59533E+13
495,1,10,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,10.4,68,68,,,,,0,15,38.853871,628.624487,181.57445,164.882647,424.526404,82.441324,5,5.59534E+13,5.59533E+13
495,1,11,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,7.4,67,67,,,,,0,15,13.120964,179.278415,67.567603,51.225028,129.983491,25.612514,5,5.59534E+13,5.59533E+13
495,1,12,2003,44.762929,-72.582109,1243,762,black cherry,Prunus,serotina,6.1,50,38,,,,,,,9.533403,87.725619,36.744229,26.693523,67.001626,13.346762,5,5.59534E+13,5.59533E+13
495,1,13,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,9.2,60,60,,,,,0,20,23.237488,361.221496,114.739457,97.395571,249.599221,48.697786,5,5.59534E+13,5.59533E+13
495,1,14,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,5.5,50,50,,,,,20,25,4.125759,46.37624,22.651128,14.671805,36.576564,7.335903,5,5.59534E+13,5.59533E+13
495,1,15,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,7.5,66,66,,,,,10,20,12.288926,169.303775,63.109278,48.184501,122.35099,24.092251,5,5.59534E+13,5.59533E+13
495,1,16,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,10.9,70,70,,,,,5,20,42.139575,701.625517,196.262001,182.251089,470.013547,91.125545,5,5.59534E+13,5.59533E+13
495,1,17,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,6.4,45,45,,,,,5,20,10.475193,122.669043,51.659279,36.705814,92.401758,18.352907,5,5.59535E+13,5.59533E+13
495,1,18,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,8,60,60,,,,,0,20,22.232191,304.062845,106.578919,84.971517,216.436978,42.485759,5,5.59535E+13,5.59533E+13
495,1,19,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,8.7,60,60,,,,,0,15,20.173134,303.674886,100.631229,83.010786,212.239625,41.505393,5,5.59535E+13,5.59533E+13
495,1,20,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.2,44,44,,,,,0,20,6.154389,75.079385,32.907245,22.714141,57.07051,11.357071,5,5.59535E+13,5.59533E+13
495,2,1,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,2.2,12,12,,,,,,,,,,1.787568,3.347987,0.893784,5,5.59534E+13,5.59533E+13
495,2,2,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,3,20,20,,,,,,,,,,3.739349,7.409911,1.869675,5,5.59534E+13,5.59533E+13
495,2,3,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,2.1,12,12,,,,,,,,,,1.601687,2.967818,0.800844,5,5.59534E+13,5.59533E+13
495,2,4,2003,44.762929,-72.582109,1243,356,serviceberry spp.,Amelanchier,spp.,5,45,45,,,,,0,25,8.027246,48.412763,22.447733,15.932735,39.443871,7.966368,5,5.59534E+13,5.59533E+13
495,2,5,2003,44.762929,-72.582109,1243,356,serviceberry spp.,Amelanchier,spp.,5.2,40,22,,,,,,,5.566563,34.70479,15.508459,11.232418,27.889906,5.616209,5,5.59534E+13,5.59533E+13
495,2,6,2003,44.762929,-72.582109,1243,356,serviceberry spp.,Amelanchier,spp.,5,50,50,,,,,5,40,2.896431,17.468533,8.099702,5.748928,14.232333,2.874464,5,5.59534E+13,5.59533E+13
495,2,7,2003,44.762929,-72.582109,1243,356,serviceberry spp.,Amelanchier,spp.,7.6,64,64,,,,,5,50,24.371151,204.363379,65.701739,57.939532,147.218135,28.969766,5,5.59534E+13,5.59533E+13
495,2,8,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,5.2,46,46,,,,,0,25,2.75305,35.650119,7.968898,11.028731,23.186034,5.514366,5,5.59534E+13,5.59533E+13
495,2,9,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,5.3,50,50,,,,,0,25,3.551577,38.888603,19.660065,12.487771,31.050123,6.243886,5,5.59534E+13,5.59533E+13
495,2,10,2003,44.762929,-72.582109,1243,531,American beech,Fagus,grandifolia,5.1,40,40,,,,,5,25,4.296735,41.180163,21.157707,13.43771,33.317303,6.718855,5,5.59534E+13,5.59533E+13
495,2,11,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,7.6,64,64,,,,,0,25,14.739894,204.725195,75.492466,58.042111,147.478778,29.021056,5,5.59534E+13,5.59533E+13
495,2,12,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,7,64,64,,,,,0,25,12.041359,158.915272,62.728731,46.180447,116.842681,23.090224,5,5.59534E+13,5.59533E+13
495,2,13,2003,44.762929,-72.582109,1243,371,yellow birch,Betula,alleghaniensis,8.1,58,58,,,,,10,20,21.106016,274.521046,94.09509,76.456771,194.861076,38.228386,5,5.59535E+13,5.59533E+13
495,2,14,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.3,60,60,,,,,5,20,8.765666,108.075142,46.706458,32.514428,81.773633,16.257214,5,5.59535E+13,5.59533E+13
495,2,15,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,7.9,60,60,,,,,0,15,7.132966,101.424729,36.249782,28.442021,72.403739,14.221011,5,5.59535E+13,5.59533E+13
495,2,16,2003,44.762929,-72.582109,1243,762,black cherry,Prunus,serotina,9.7,58,58,,,,,15,45,34.878412,449.994908,130.676327,119.845875,307.774824,59.922938,5,5.59534E+13,5.59533E+13
495,2,17,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,5,34,34,,,,,0,30,2.227518,28.159909,6.391393,8.774103,18.38941,4.387052,5,5.59535E+13,5.59533E+13
495,3,1,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,2,13,13,,,,,,,,,,1.427878,2.614023,0.713939,5,5.59534E+13,5.59533E+13
495,3,2,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,1,9,9,,,,,,,,,,0.291245,0.373305,0.145623,5,5.59534E+13,5.59533E+13
495,3,3,2003,44.762929,-72.582109,1243,12,balsam fir,Abies,balsamea,3.9,26,26,,,,,,,,,,7.028069,14.394199,3.514035,5,5.59534E+13,5.59533E+13
495,3,4,2003,44.762929,-72.582109,1243,356,serviceberry spp.,Amelanchier,spp.,5.8,46,46,,,,,15,50,11.816947,80.582994,32.583947,24.977308,62.491944,12.488654,5,5.59534E+13,5.59533E+13
495,3,5,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.1,68,68,,,,,5,15,8.030576,96.910146,43.092142,29.48823,74.016432,14.744115,5,5.59534E+13,5.59533E+13
495,3,6,2003,44.762929,-72.582109,1243,356,serviceberry spp.,Amelanchier,spp.,5.8,52,52,,,,,20,60,12.963232,88.399822,35.744703,27.400193,68.553879,13.700097,5,5.59534E+13,5.59533E+13
495,3,7,2003,44.762929,-72.582109,1243,356,serviceberry spp.,Amelanchier,spp.,5.7,44,44,,,,,50,35,3.973168,26.716879,10.973373,8.335802,20.83171,4.167901,5,5.59534E+13,5.59533E+13
495,3,8,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,8.7,66,66,,,,,0,25,20.572407,309.685307,102.622951,84.65376,216.440333,42.32688,5,5.59534E+13,5.59533E+13
495,3,9,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,8.4,72,72,,,,,5,15,24.745122,349.551606,117.976645,96.416336,246.136687,48.208168,5,5.59535E+13,5.59533E+13
495,3,10,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,5,48,48,,,,,,,2.81247,29.523066,15.771778,9.716098,24.053657,4.858049,5,5.59535E+13,5.59533E+13
495,3,11,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.3,70,70,,,,,5,20,8.765666,108.075142,46.706458,32.514428,81.773633,16.257214,5,5.59535E+13,5.59533E+13
495,3,12,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,10.8,76,76,,,,,0,15,32.217527,547.320993,154.895992,142.435943,367.217256,71.217972,5,5.59535E+13,5.59533E+13
495,3,13,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,9.1,66,66,,,,,0,15,22.439805,346.654779,111.018444,93.713646,240.056514,46.856823,5,5.59535E+13,5.59533E+13
495,3,14,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,8.5,66,66,,,,,0,15,18.691611,277.583247,93.649803,76.330408,194.962331,38.165204,5,5.59535E+13,5.59533E+13
495,3,15,2003,44.762929,-72.582109,1243,762,black cherry,Prunus,serotina,10,64,64,,,,,20,35,37.488117,493.700966,140.338359,130.594345,335.763721,65.297173,5,5.59535E+13,5.59533E+13
495,3,16,2003,44.762929,-72.582109,1243,762,black cherry,Prunus,serotina,10.1,76,76,,,,,10,35,37.990883,503.671384,142.18724,132.941745,341.924754,66.470873,5,5.59535E+13,5.59533E+13
495,3,17,2003,44.762929,-72.582109,1243,531,American beech,Fagus,grandifolia,5,44,44,,,,,0,20,3.328977,31.403642,16.439061,10.335,25.58584,5.1675,5,5.59535E+13,5.59533E+13
495,4,1,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,2.4,28,28,,,,,,,,,,4.252964,9.644479,2.126482,5,5.59533E+13,5.59533E+13
495,4,2,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,2.8,28,28,,,,,,,,,,6.072238,14.119709,3.036119,5,5.59534E+13,5.59533E+13
495,4,3,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,1.5,20,20,,,,,,,,,,1.467923,2.960238,0.733962,5,5.59534E+13,5.59533E+13
495,4,4,2003,44.762929,-72.582109,1243,762,black cherry,Prunus,serotina,10.6,77,77,,,,,5,25,36.611344,501.237331,136.903311,130.945947,337.375993,65.472974,5,5.59534E+13,5.59533E+13
495,4,5,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,8,92,92,,,,,5,20,17.049581,244.26866,86.430728,68.261805,173.874485,34.130903,5,5.59534E+13,5.59533E+13
495,4,6,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,8.8,86,86,,,,,5,25,9.308446,141.054948,46.335517,38.447511,98.349456,19.223756,5,5.59534E+13,5.59533E+13
495,4,7,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,10.4,86,86,,,,,0,20,26.348778,438.547797,127.428806,115.027211,296.162691,57.513606,5,5.59534E+13,5.59533E+13
495,4,8,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,5.1,46,28,,,,,,,1.607347,17.118641,8.974093,5.586071,13.850041,2.793036,5,5.59534E+13,5.59533E+13
495,4,9,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,12.6,72,72,,,,,5,20,41.736215,768.999533,196.418705,194.373565,503.577227,97.186783,5,5.59534E+13,5.59533E+13
495,4,10,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,5.2,52,52,,,,,0,20,3.125804,33.761943,17.37666,10.92726,27.132204,5.46363,5,5.59534E+13,5.59533E+13
495,4,11,2003,44.762929,-72.582109,1243,762,black cherry,Prunus,serotina,7.4,44,7,,,,,,,5.077719,54.127856,19.283826,15.465894,39.244701,7.732947,5,5.59534E+13,5.59533E+13
495,4,12,2003,44.762929,-72.582109,1243,541,white ash,Fraxinus,americana,6.4,76,76,,,,,0,10,17.994053,155.763579,60.903503,46.608572,117.330568,23.304286,5,5.59534E+13,5.59533E+13
495,4,13,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,7,70,70,,,,,0,15,16.550605,206.596911,80.653832,60.036633,151.900674,30.018317,5,5.59534E+13,5.59533E+13
495,4,14,2003,44.762929,-72.582109,1243,318,sugar maple,Acer,saccharum,6.7,60,60,,,,,0,15,14.026714,169.756379,68.748583,50.025447,126.265838,25.012724,5,5.59534E+13,5.59533E+13
495,4,15,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,7,66,66,,,,,0,20,9.711203,128.163153,50.589926,37.243946,94.232141,18.621973,5,5.59535E+13,5.59533E+13
495,4,16,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,5.6,66,66,,,,,0,20,4.571558,52.038665,24.998414,16.347371,40.804319,8.173686,5,5.59535E+13,5.59533E+13
495,4,17,2003,44.762929,-72.582109,1243,316,red maple,Acer,rubrum,6.7,70,70,,,,,5,25,10.631543,136.446108,55.901256,40.209255,101.489454,20.104628,5,5.59535E+13,5.59533E+13
33,1,1,2003,44.18098,-72.356643,1200,261,eastern hemlock,Tsuga,canadensis,20.9,75,75,,,,,0,20,76.294393,1846.965144,295.970796,499.496331,1109.615167,249.748166,5,5.59536E+13,5.59536E+13
33,1,2,2003,44.18098,-72.356643,1200,261,eastern hemlock,Tsuga,canadensis,7.4,44,44,,,,,0,25,8.268214,114.521544,21.656733,33.593273,72.223246,16.796637,5,5.59536E+13,5.59536E+13
33,1,3,2003,44.18098,-72.356643,1200,261,eastern hemlock,Tsuga,canadensis,18.8,78,78,,,,,0,20,58.506757,1341.145702,216.680754,364.511541,808.166607,182.255771,5,5.59536E+13,5.59536E+13
33,1,4,2003,44.18098,-72.356643,1200,261,eastern hemlock,Tsuga,canadensis,10.4,52,52,,,,,0,25,19.097163,319.848748,55.914931,90.480061,197.430421,45.240031,5,5.59536E+13,5.59536E+13
33,1,5,2003,44.18098,-72.356643,1200,261,eastern hemlock,Tsuga,canadensis,6.6,45,45,,,,,0,25,7.452998,96.631758,18.887994,28.780897,61.486375,14.390449,5,5.59536E+13,5.59536E+13
